Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2020-11-04,863.5120849609375,870.6433759833506,829.1196689111366,829.1196689111366,80180117
2020-11-05,882.37841796875,885.0639044213495,871.9974897863348,882.355854367001,37205373
2020-11-06,915.8455810546875,920.7426584675038,892.8270071314915,898.175475948344,66674086
2020-11-09,925.572021484375,933.831612463532,918.9372485037195,930.7173580690493,35838510
2020-11-10,940.85009765625,943.3099481329342,921.2843506217042,937.4424565059559,36934242
2020-11-11,901.4249877929688,945.5664886118119,892.8043204833926,942.8584390211519,56724780
2020-11-12,893.6619873046875,906.5027656017824,886.8918324917257,894.1133787125383,40046527
2020-11-13,901.0640258789062,919.2306494130244,894.4518760870695,894.5646940909385,45388670
2020-11-14,903.7269287109375,909.5944198559474,900.5901107359409,909.4139110537326,5226220
2020-11-17,899.6422729492188,941.0531655438715,895.9186819311539,941.0531655438715,46542562
2020-11-18,896.9115600585938,905.6225415308988,884.680120055657,899.6421732719438,30402290
2020-11-19,890.5702514648438,907.4053832429535,888.3360969077845,896.9116378432019,27796343
2020-11-20,857.3286743164062,895.3769889613604,855.2975923532912,891.4051391187778,57471248
2020-11-23,880.4375610351562,889.148483349999,869.4021701299365,880.5729426320072,45327567
2020-11-24,886.4630126953125,890.9538853742781,871.997417187929,886.4404490954421,30936268
2020-11-25,879.1286010742188,899.5068137121415,876.6011198738435,893.6618865906463,32637879
2020-11-26,881.2951049804688,886.8917730806558,871.1173098416299,881.4982370696008,25838637
2020-11-27,871.00439453125,882.8747575932827,867.2131130290779,875.8337806497944,47336811
2020-12-01,882.3331909179688,887.4559636242224,871.1172913559293,875.7661090949532,19750687
2020-12-02,883.800048828125,885.53774439738,873.3514311978975,883.957994019848,22188887
2020-12-03,886.4630126953125,894.1584537844419,884.0257260648682,890.0512219953362,27785372
2020-12-04,878.65478515625,888.6971991448669,875.6082215278506,888.6971991448669,18464552
2020-12-07,883.8226928710938,886.891820126114,875.8790518310219,875.8790518310219,18242188
2020-12-08,899.8678588867188,909.1204263018327,880.1215470992155,885.1540651059471,43403061
2020-12-09,914.8525390625,917.9442894095523,902.3503351540464,907.179721423537,29175254
2020-12-10,905.8482055664062,915.5521050393417,903.1401558672769,912.4378508699459,16065507
2020-12-11,905.3067016601562,919.8399885896688,891.0667415415232,908.5563377171925,26944202
2020-12-14,898.7621459960938,909.4590234227397,896.5279914527346,906.2770186070177,17312747
2020-12-15,891.1118774414062,898.0399769590505,885.1315087967429,898.0399769590505,18551265
2020-12-16,892.1048583984375,900.4096365369544,887.2077809533278,897.2727587493416,18561011
2020-12-17,896.1895141601562,904.9456238899453,892.3756687000254,895.6930552499342,20252358
2020-12-18,898.875,904.9004961820984,886.8918178223723,893.7071594170455,18466344
2020-12-21,875.4727172851562,912.6183705411303,837.3567098855556,907.2022710782971,44135540
2020-12-22,874.1187744140625,884.13862467934,852.3413781920493,879.6703154945026,28140001
2020-12-23,877.3458862304688,880.7760906412614,866.8746448149003,871.0947542977892,19501410
2020-12-24,900.0485229492188,902.1472362313513,878.2711268911072,878.7675857883312,20776988
2020-12-28,904.1782836914062,910.8130563627905,900.5675108718648,905.7128472166959,17221499
2020-12-29,898.197998046875,908.2404117114976,894.8128611333499,906.7509753463718,18611939
2020-12-30,900.65771484375,905.9384324891365,891.6534065904553,900.544896853225,22043630
2020-12-31,896.0540771484375,908.0598221912284,893.0300772883096,899.7551043755919,18781189
2021-01-01,897.0471801757812,901.3349212804142,894.5647660465282,897.2728162016685,10015175
2021-01-04,898.5590209960938,902.1922975973049,888.2457850636894,900.4772253363753,24513534
2021-01-05,887.3883666992188,895.2868807865033,882.8297431826808,888.6972346672048,24123091
2021-01-06,863.986083984375,887.3431107117481,859.8788522034279,887.297983512097,46401468
2021-01-07,862.5869140625,877.8649187321673,859.8788642012053,866.8069639014568,32325918
2021-01-08,872.7646484375,874.8859848548774,863.0156218642852,865.6785443392591,27540187
2021-01-11,856.3131713867188,875.0665066757083,854.1692713388484,875.0665066757083,33307825
2021-01-12,883.3036499023438,884.6350813991116,857.5092762592445,858.9084582491231,41161546
2021-01-13,875.0665893554688,891.3826993524976,865.8817711258671,886.2373626282811,26619458
2021-01-14,884.9058837890625,887.7493749036234,875.1794202704835,877.8649064942006,21553242
2021-01-15,874.4573364257812,890.8637012770374,866.6039495178113,884.9059553680901,20593268
2021-01-18,895.4447631835938,901.3348178565226,868.093322463363,879.7154269171596,35100458
2021-01-19,910.0909423828125,916.6805284572496,900.2741645341835,900.2741645341835,32006615
2021-01-20,927.3773193359375,928.8667555895526,903.320643603404,912.3475752102067,30924537
2021-01-21,947.5524291992188,956.8501242760648,936.5396618324675,939.6990432246472,39087742
2021-01-22,925.0755004882812,954.7514084138397,918.5535459475058,952.7880171566991,30532660
2021-01-25,876.0595092773438,918.4633177239738,871.9974047459384,918.4633177239738,54207104
2021-01-27,855.2976684570312,868.8380370064367,852.13828693381,868.8380370064367,42370131
2021-01-28,846.9703369140625,868.0707040284875,844.0140279643443,848.5951547796549,34067814
2021-01-29,831.3538818359375,863.4670185270817,825.9602859922227,854.9817319108826,43712383
2021-02-01,855.43310546875,859.8111004411335,834.084477925657,839.2298143671649,34180952
2021-02-02,869.1990966796875,875.6081736879117,837.2213427448476,863.9860695183817,41470034
2021-02-03,871.38818359375,881.0243335187519,857.554427887479,870.3275152709535,30301696
2021-02-04,868.5220947265625,875.6081993096957,859.8111124753323,868.3866534338506,25626981
2021-02-05,868.2738037109375,877.7069402051127,866.5812949964159,871.1172947571725,20248046
2021-02-08,880.7760620117188,888.6971388465231,870.6659579070334,872.4712846072483,21183400
2021-02-09,882.8974609375,897.9949582317895,881.1598247943388,885.5153163375164,19604141
2021-02-10,891.0892944335938,895.8058629486737,869.8761074541144,881.8142219915239,21234156
2021-02-11,927.8286743164062,931.6651427302581,890.1639989701773,893.6618940174507,42539278
2021-02-12,921.4647216796875,937.8936480254456,909.6394857850835,927.738416899162,30497029
2021-02-15,917.4026489257812,930.3562442810988,913.9724445678881,924.3759353313053,15791099
2021-02-16,929.5438842773438,938.5256299749142,918.4859291608079,920.6298293819443,21421660
2021-02-17,940.2633056640625,945.9953555067547,925.5268870227972,929.7695004811927,23742994
2021-02-18,933.2449340820312,951.6146304224952,929.3633380518262,941.0531936529034,18646877
2021-02-19,938.9317626953125,950.0574077634237,926.7454493980867,928.4154541842837,23403483
2021-02-22,906.3447265625,943.2647459186029,900.4096042931712,938.7964367473062,23804335
2021-02-23,913.27294921875,926.5650596508531,908.8272033401173,924.3534685124855,25644108
2021-02-24,930.2208251953125,932.139029538801,914.4914301945876,916.22912574907,10807663
2021-02-25,967.8403930664062,971.2931609562635,935.6369439506498,936.9909986645049,34855693
2021-02-26,941.4141845703125,963.123829134179,934.5988434646592,955.4961387654923,37481215
2021-03-01,948.590576171875,953.2394537638484,930.897848571293,952.4269850885058,17680764
2021-03-02,950.5313110351562,961.3635697154016,942.9036206682259,957.752856616694,17150760
2021-03-03,993.905517578125,1001.9394719927689,951.0729423807295,957.3240740262065,31924461
2021-03-04,982.0578002929688,988.421750465709,973.8659000002634,983.9308776144062,21435754
2021-03-05,983.343994140625,998.3512343189884,971.7670178094675,973.0985088715871,25511666
2021-03-08,988.9408569335938,1007.355680497462,978.5148017597687,978.7404377726681,19506841
2021-03-09,988.9180908203125,999.1861993021838,968.8558884914019,992.9576314805555,15154484
2021-03-10,984.8109741210938,999.7730887336929,979.5302558776189,996.1171885060364,11519358
2021-03-12,964.7939453125,995.846415828836,958.6105036545637,990.7010789298332,16864952
2021-03-15,951.8402709960938,969.894016181107,939.022056998036,965.899662068002,16698099
2021-03-16,948.0940551757812,959.558213666829,945.7922099765842,954.142054646313,13873801
2021-03-17,927.6707763671875,949.1773492874154,918.5310260738679,946.9431947370554,19210236
2021-03-18,906.7960815429688,940.9628627496759,903.1401815146905,935.5918307044085,20647480
2021-03-19,939.6990966796875,945.9502287147974,894.9257507304794,898.6267780925764,41787429
2021-03-22,930.8527221679688,936.088313055874,917.6734905482226,934.7343179799378,18572478
2021-03-23,942.1815185546875,952.2013688377597,927.9641819762402,930.6496682735799,17421165
2021-03-24,924.0374145507812,938.6835185270156,920.9231603023551,938.6835185270156,16822814
2021-03-25,898.829833984375,927.0614339788925,895.9186520687285,927.0614339788925,22001648
2021-03-26,900.274169921875,908.8722746334809,890.818529006779,908.1049928320286,20180202
2021-03-30,915.9132690429688,924.7596332154852,898.8750045089173,906.2996230548414,20441701
2021-03-31,904.0879516601562,925.2108826971944,902.2374380883726,910.8130382876154,16250796
2021-04-01,912.5507202148438,916.2291839450849,904.1105608753422,910.813084242052,11723312
2021-04-05,899.348876953125,913.9724170012217,885.5828730456216,913.9498534023671,14875099
2021-04-06,895.6027221679688,904.9229807916713,888.6971267728383,904.4942127215924,14009194
2021-04-07,903.9752807617188,923.8570380171361,899.6649760538585,902.6889763377594,24266353
2021-04-08,905.1036376953125,912.6185111810149,899.5295324880082,907.6537426263076,15369188
2021-04-09,894.5872802734375,905.5549215962554,893.6619935421585,901.989335355401,14037885
2021-04-12,862.5869140625,885.2669734194948,857.6672732350632,884.1837415365642,20901482
2021-04-13,871.9071655273438,875.8790157297038,865.6109063786529,868.3866470158723,19411189
2021-04-15,877.5489501953125,885.0863863250735,863.421868505896,869.4247410901053,19723716
2021-04-16,872.04248046875,880.0764346591261,869.4923760258712,874.07356246059,15656948
2021-04-19,858.3216552734375,864.9564280013587,853.0409372873982,859.3597599294095,18478808
2021-04-20,858.0734252929688,866.1298835841033,853.2440391612164,862.2934748740392,17203668
2021-04-22,860.4429931640625,864.0763296197583,847.0380660893645,854.05647971313,14490954
2021-04-23,859.517822265625,866.0848449417196,855.4557174605446,860.262540485022,11828857
2021-04-26,874.6378173828125,885.5378273951245,862.7448895453444,866.5813583165724,20846778
2021-04-27,897.5660400390625,901.4250123029811,874.8182915364723,875.6081368680552,19992524
2021-04-28,901.47021484375,906.2996013229371,893.7297060704715,901.7184741400474,17122437
2021-04-29,913.543701171875,922.7737059327087,905.9837012820783,913.0246189844161,17412606
2021-04-30,900.2064208984375,918.9371927131189,897.0696030939774,906.5252433975188,19828769
2021-05-03,884.206298828125,893.2106078294329,877.0073762854873,887.3431167617707,23640186
2021-05-04,865.046630859375,888.1555160324492,862.5191497068099,880.121561842195,21849830
2021-05-05,866.6264038085938,874.9311213941457,861.1876811156937,868.0932764991574,12393609
2021-05-06,871.5460815429688,873.351467984722,860.5332540943049,867.4162861727356,14624666
2021-05-07,871.8846435546875,882.6717759114722,869.2894115930914,874.5926935213764,12288548
2021-05-10,869.3795776367188,878.6772726130321,867.0100416182049,875.1568139833493,13941237
2021-05-11,872.5165405273438,874.9537675806936,862.0678622246373,864.324640162575,13478264
2021-05-12,863.4895629882812,872.4036175039552,860.7138223730607,871.1398768410697,13177961
2021-05-14,874.3895874023438,876.5108642766377,860.2625054108522,870.2146050700743,13291616
2021-05-17,884.7930297851562,886.1921519936135,871.2752254332202,874.3895393110239,11873078
2021-05-18,897.2501831054688,903.8623926091062,890.2768962963072,894.1133650520243,12064918
2021-05-19,901.357421875,910.1135316770341,890.0512670062741,893.661980396703,16317002
2021-05-20,896.0992431640625,907.6085298258828,894.1133478678807,901.7410386469029,11422532
2021-05-21,903.83984375,907.0217890570246,896.3700979084354,899.0781478980009,10785605
2021-05-24,896.2119750976562,907.1119838096187,894.5645936578591,906.2995151967815,8551760
2021-05-25,886.0567626953125,901.3347663974367,884.6350172082499,901.0639435208391,14780102
2021-05-26,889.171142578125,893.4363796423949,887.0273019371077,891.4052973188182,7480204
2021-05-27,891.9017944335938,899.5294855338184,885.6506620923865,889.2839988316376,26819294
2021-05-28,945.4763793945312,950.0800703747383,898.1754900723914,898.1754900723914,56469931
2021-05-31,975.0393676757812,989.2115769657272,941.0757172389948,948.7259715836556,59124142
2021-06-01,978.9208984375,993.8603885283871,968.8107347954659,977.611970938607,28013832
2021-06-02,993.52197265625,997.2455637461187,973.5499623771119,973.5499623771119,24630162
2021-06-03,997.3131713867188,1015.5249208069228,991.1974809457165,1002.4358843892015,23974257
2021-06-04,988.6700439453125,1000.382403586374,985.8491162192327,999.6376853522006,14468646
2021-06-07,1005.3245849609375,1011.9142309078353,986.1876070242225,993.8604848949419,16336573
2021-06-08,999.54736328125,1005.2117222594065,992.1227450436447,1004.9635226595291,9674735
2021-06-09,981.6741333007812,1002.4359284900111,973.9786921208427,1001.5332651004173,11409161
2021-06-10,985.284912109375,1006.4980988117626,982.8250618353879,989.9788572705107,14155653
2021-06-11,1002.3753051757812,1009.1011952964063,987.4063735342977,988.6745798453265,13762778
2021-06-14,1016.7555541992188,1022.8019971914159,994.1775627019242,1003.2133236938203,20332436
2021-06-15,1019.0652465820312,1030.3428892787051,1014.6719292575741,1024.04738247787,15174215
2021-06-16,1001.6732177734375,1017.7291568032897,999.0689384128791,1016.7554197633551,10797349
2021-06-17,1003.507568359375,1012.2715613635339,987.315775310826,996.419402245226,15745975
2021-06-18,1008.0366821289062,1012.2715036865906,989.3311797612216,1007.9687553467284,29369026
2021-06-21,1013.29052734375,1017.9329096042337,996.4873342427861,998.0046053152495,12186448
2021-06-22,1008.08203125,1024.0474616919707,1005.1833424900376,1020.8769459855561,12871913
2021-06-23,998.8425903320312,1019.3370730246654,997.1894056266616,1019.0653658677555,16653951
2021-06-24,975.3587646484375,1003.0320420254984,969.24439537304,999.5219522378009,91461975
2021-06-25,953.14306640625,975.3587188779936,942.5674531142881,975.3587188779936,55355022
2021-06-28,944.7867431640625,963.129909816626,942.5221576464701,961.0918068108575,20277042
2021-06-29,945.60205078125,955.2039275943256,943.9262837366043,946.3720075153033,27144063
2021-06-30,955.951171875,961.3861531398231,947.0739679222726,949.4291224770184,19762858
2021-07-01,950.1991577148438,961.6126545352091,948.863024683412,959.280142195751,12534407
2021-07-02,964.2848510742188,966.0286046961062,947.9345027993265,949.7688254664646,14086620
2021-07-05,973.8641357421875,975.3814069298204,965.3945518663345,967.6364952540457,11702287
2021-07-06,962.3599853515625,973.2752927037599,960.2765977537204,971.4863144110957,10070124
2021-07-07,955.679443359375,963.6961219133111,950.2218196134942,963.6961219133111,10454892
2021-07-08,947.7760009765625,958.8045791709611,942.5221577829742,958.8045791709611,11185460
2021-07-09,938.0835571289062,947.3683817256788,935.7736870853545,945.6925548959384,9037675
2021-07-12,943.9262084960938,951.8069732106677,939.5781755914345,941.9559723923293,8585292
2021-07-13,950.9917602539062,952.5090313833667,945.7152147930674,951.1276138236502,6717133
2021-07-14,944.7867431640625,954.2300635744198,942.6353689523012,951.2860904215172,8532544
2021-07-15,943.1336669921875,948.8630578642602,941.3899132919198,948.8630578642602,9448356
2021-07-16,956.7437744140625,957.8081403899708,945.5114158643191,945.5793426478567,8828185
2021-07-19,950.6520385742188,961.9976083202988,947.6174964042133,951.1275859545519,8354449
2021-07-20,948.3195190429688,954.7509997157346,943.8809767465054,950.9011562369292,6741464
2021-07-22,960.5030517578125,961.9523961689722,950.2897739918685,959.7330950269046,7972397
2021-07-23,953.7092895507812,966.7306870173245,952.0561048845019,966.7306870173245,9937030
2021-07-26,940.6426391601562,960.6389323639107,938.0383595793566,954.7510454031105,12389668
2021-07-27,930.746337890625,943.7450933231961,924.8584510240973,940.6199818363403,10824523
2021-07-28,922.7523193359375,932.1050710097164,913.1957274047861,932.1050710097164,12897848
2021-07-29,929.9537353515625,939.5329699424876,925.4924907676273,930.2934291945161,13765738
2021-07-30,921.8238525390625,936.6115854453042,919.9215431668897,932.1050565925411,11350608
2021-08-02,938.67236328125,941.7974744869755,924.4733894897529,930.4292625094815,10925104
2021-08-03,945.579345703125,947.0513322851771,934.9131634487219,946.5984271599676,11817299
